,,,Beyond Time and Space,August,Derleth,1950,English,New York,Pellegrini and Cudahy,,,,,,,1950,TRUE
David,Desser,Blade Runner: Science Fiction and Transcendence,Literature/Film Quarterly 13.3,,,1985,English,,,172,179,,,,,1985,FALSE
David,Desser,The New Eve: The Influence of Paradise Lost and Frankenstein on Blade Runner,Retrofitting “Blade Runner”: Issues in Ridley Scott’s “Blade Runner” and Philip K. Dick’s “Do Androids Dream of Electric Sheep?”,J.B.,Kerman,1991,English,"Bowling Green, OH",Bowling Green State University Popular Press,53,65,,,,,1991,FALSE
Lorenzo,DiTommaso,History and Historical Effect in Frank Herbert’s Dune,Science Fiction Studies 19,,,1992,English,,,311,325,,,,,1992,FALSE
Lorenzo,DiTommaso,The Articulation of Imperial Decadence and Decline in Epic Science Fiction,Extrapolation 48.2,,,2007,English,,,267,291,,,,,2007,FALSE
Lubomir,Dolezel,,Heterocosmica,,,1998,English,"Baltimore, MD",Johns Hopkins University Press,,,,,,,1998,TRUE
Julia,Douthwaite,,The Frankenstein of the French Revolution,,,2012,English,Chicago,The University of Chicago Press,,,,,,,2012,TRUE
Gary,Dover,"Thieves, Boxers, Sodomites, Poets: Being Flash to Byron’s Don Juan",Proceedings of the Modern Language Association 116,,,2001,English,,,562,578,,,,,2001,FALSE
Thomas,Dunn,"The Deep Caves of Thought: Plato, Heinlein, and Le Guin",Spectrum of the Fantastic: Selected Essays from the Sixth International Conference on the Fantastic in the Arts,D.,Palumbo,1988,English,New York,Greenwood Press,105,112,,,,,1988,FALSE
M. B.,Dutta,"‘Very Bad Poetry, Captain’: Shakespeare in Star Trek",Extrapolation 36.1,,,1995,English,,,38,45,,,,,1995,FALSE
Robert J.,Edgeworth,"The Poverty of Invention; or, Mining the Classics with Janet Morris and Harry Turtledove",Extrapolation 31.1,,,19990,English,,,15,23,,,,,19990,FALSE
Boris,Eizykman,Temporality in Science-Fiction Narrative (La temporalité dans la narration de SF),Science Fiction Studies 12,,,1985,English,,,66,87,,,,,1985,FALSE
Nell,Eurich,,Science in Utopia: A Mighty Design,,,1967,English,"Cambridge, MA",Harvard University Press,,,,,,,1967,TRUE
Arthur B.,Evans,,Jules Verne Rediscovered: Didacticism and the Scientific Novel,,,1988,English,"New York, Westport, CT, and London",Greenwood Press,,,,,,,1988,TRUE
Arthur B.,Evans,Literary Intertexts in Jules Verne’s Voyages Extraordinaires,Science Fiction Studies 23.2,,,1996,English,,,171,187,,,,,1996,FALSE
Andrew,Feldherr,,Andrew. 2010. Playing Gods: Ovid’s Metamorphosis and the Politics of Fiction,,,2010,English,"Princeton, NJ",Princeton University Press,,,,,,,2010,TRUE
Feyerabend,Paul,,Against Method,,,2010,English,London and New York,Verso,,,,,Fourth,,1975,TRUE
Foucault,Michel,,Madness and Civilization: A History of Insanity in the Age of Reason,,,1967,English,London,Tavistock,,,R.,Howard,,,1967,TRUE
Franklin,H. Bruce,,Future Perfect: American Science Fiction of the Nineteenth Century,,,1978,English,"Oxford, UK",Oxford University Press,,,,,,,1978,TRUE
Sigmund C.,Fredericks,Lucian’s True History as SF,Science Fiction Studies 3.1.8,,,1976,English,,,49,60,,,,,1976,FALSE
Sigmund C.,Fredericks,Greek Mythology in Modern Science Fiction: Vision and Cognition,"Classical Mythology in Twentieth Century Thought and Literature. Proceedings, Comparative Literature Symposium, Texas Tech University, Vol. XI",W..M.,Aycock,1980,English,Lubbock,Texas Tech Press,89,105,,,,,1980,FALSE
Sigmund C.,Fredericks,Greek Mythology in Modern Science Fiction: Vision and Cognition,"Classical Mythology in Twentieth Century Thought and Literature. Proceedings, Comparative Literature Symposium, Texas Tech University, Vol. XI",T.M.,Klein,1980,English,Lubbock,Texas Tech Press,89,105,,,,,1980,FALSE
Carl,Freedman,,Critical Theory and Science Fiction,,,2000,English,"Hanover, NH",Wesleyan University Press,,,,,,,2000,TRUE
Lewis,Fried,A Canticle for Leibowitz: A Song for Benjamin,Extrapolation 42.4,,,2001,English,,,362,373,,,,,2001,FALSE
Ximena,Gallardo C.,,AlienWoman: The Making of Lt. Ellen Ripley,,,2004,English,New York,Continuum,,,,,,,2004,TRUE
C. Jason,Smith,,AlienWoman: The Making of Lt. Ellen Ripley,,,2004,English,New York,Continuum,,,,,,,2004,TRUE
Rosemarie,Garland-Thomson,Introduction: From Wonder to Error—A Genealogy of Freak Discourse in Modernity,Freakery: Cultural Spectacles of the Extraordinary Body,Rosemarie,Garland-Thomson,1996,English,New York:,New York University Press,1,19,,,,,1996,FALSE
Tom,Garvey,‘All this has happened before. All this will happen again.’ Les léçons d’Hésiode dans la série Battlestar Galactica,"L’Antiquité dans l’imaginaire contemporain: Fantasy, science-fiction, fantastique",Mélanie,Bost-Fiévet,2014,French,Paris,Classiques Garnier,215,228,,,,,2014,TRUE
Tom,Garvey,‘All this has happened before. All this will happen again.’ Les léçons d’Hésiode dans la série Battlestar Galactica,"L’Antiquité dans l’imaginaire contemporain: Fantasy, science-fiction, fantastique",Sandra,Provini,2014,French,Paris,Classiques Garnier,215,228,,,,,2014,TRUE
Patrick J.,Geary,,Phantoms of Remembrance: Memory and Oblivion at the End of the First Millennium,,,1994,English,"Princeton, NJ",Princeton University Press,,,,,,,1994,TRUE
Aristoula,Georgiadou,,Lucian’s Science Fiction Novel True Histories: Interpretation and Commentary,,,1998,English,"Leiden, Netherlands",Brill,,,,,,,1998,TRUE
David H. J.,Larmour,,Lucian’s Science Fiction Novel True Histories: Interpretation and Commentary,,,1998,English,"Leiden, Netherlands",Brill,,,,,,,1998,TRUE
David,Germain,Sith Invites Bush Comparisons,CBS News,,,2009,English,,,,,,,,,2009,FALSE
Joshua,Gilder,,"Heavenly Intrigue: Johannes Kepler, Tycho Brahe, and the Murder Behind One of History’s Greatest Scientific Discoveries",,,2004,English,New York,Doubleday,,,,,,,2004,TRUE
Anne-Lee,Gilder,,"Heavenly Intrigue: Johannes Kepler, Tycho Brahe, and the Murder Behind One of History’s Greatest Scientific Discoveries",,,2004,English,New York,Doubleday,,,,,,,2004,TRUE
David,Gilmore,,"Monsters: Evil Beings, Mythical Beasts, and All Manner of Imaginary Terrors",,,2003,English,Philadelphia,University of Pennsylvania Press,,,,,,,2003,TRUE
Maude W.,Gleason,Truth Contests and Talking Corpses,Constructions of the Classical Body,James,Porter,1999,English,Ann Arbor,University of Michigan Press,287,313,,,,,1999,FALSE
Arnold W.,Gomme,,Mr. Wells as Historian,,,1921,English,"Glasgow, UK","MacLehose, Jackson & Co",,,,,,,1921,TRUE
Antonio B.,González,Monsters on the Island: Caliban’s and Prospero’s Hideous Progeny,Atlantis 19,,,1997,English,,,15,20,,,,,1997,FALSE
Ana M.,Calvo,Monsters on the Island: Caliban’s and Prospero’s Hideous Progeny,Atlantis 19,,,1997,English,,,15,20,,,,,1997,FALSE
,,,The Classical Tradition,Anthony,Grafton,2010,English,"Cambridge, MA",Harvard University Press,,,,,,,2010,TRUE
,,,The Classical Tradition,Glenn W.,Most,2010,English,"Cambridge, MA",Harvard University Press,,,,,,,2010,TRUE
,,,The Classical Tradition,Salvatore,Settis,2010,English,"Cambridge, MA",Harvard University Press,,,,,,,2010,TRUE
Barbara,Graziosi,,Inventing Homer: the Early Reception of Epic,,,2002,English,"Cambridge, UK",Cambridge University Press,,,,,,,2002,TRUE
Barbara,Graziosi,The Ancient Reception of Homer,A Companion to Classical Receptions,L.,Hardwick,2008,English,"Malden, MA",Blackwell,26,37,,,,,2008,TRUE
Barbara,Graziosi,The Ancient Reception of Homer,A Companion to Classical Receptions,C.,Stray,2008,English,"Malden, MA",Blackwell,26,37,,,,,2008,TRUE
Barbara,Graziosi,,Homer: The Resonance of Epic,,,2005,English,London,Duckworth,,,,,,,2005,TRUE
Johannes,Haubold,,Homer: The Resonance of Epic,,,2005,English,London,Duckworth,,,,,,,2005,TRUE
,,,Homer in the Twentieth Century,Barbara,Graziosi,2007,English,"Oxford, UK",Oxford University Press,,,,,,,2007,TRUE
,,,Homer in the Twentieth Century,Emily,Greenwood,2007,English,"Oxford, UK",Oxford University Press,,,,,,,2007,TRUE
Raz,Greenberg,Alien Resurrection: The Script that Shaped Joss Whedon’s Career,Joss Whedon: The Complete Companion,M. A.,Money,2012,English,London,Titan Books,431,440,,,,,2012,FALSE
Stephen,Greenblatt,,The Swerve: How the World Became Modern,,,2011,English,New York,W. W. Norton & Company,,,,,,,2011,TRUE
Emily,Greenwood,,Afro-Greeks: Dialogues Between Anglophone Caribbean Literature and Classics in the Twentieth Century,,,2010,English,"Oxford, UK",Oxford University Press,,,,,,,2010,TRUE
Russell M.,Griffin,Medievalism in A Canticle for Leibowitz,Extrapolation 14,,,1973,English,,,112,125,,,,,1973,FALSE
James,Gunn,,Inside Science Fiction,,,2006,English,"Lanham, MD",Scarecrow Press,,,,,Second,,2006,TRUE
J. B.,Hainsworth,,The Idea of Epic,,,1991,English,Berkeley,University of California Press,,,,,,,1991,TRUE
Edith,Hall,,The Return of Ulysses: A Cultural History of Homer’s Odyssey,,,2008,English,"Baltimore, MD",Johns Hopkins University Press,,,,,,,2008,TRUE
Fernand,Hallyn,,The Poetic Structure of the World: Copernicus and Kepler,,,1993,English,New York,Zone Books,,,D. M.,Leslie,,,1993,TRUE
William F.,Hansen,Odysseus and the Oar: A Folkloric Approach,Approaches to Greek Myth,L.,Edmunds,1990,English,"Baltimore, MD",Johns Hopkins University Press,239,272,,,,,1990,FALSE
Donna,Haraway,,"Simians, Cyborgs and Women: The Reinvention of Nature",,,1991,English,New York,Routledge,,,,,,,1991,TRUE
Donna,Haraway,,The Haraway Reader,,,2004,English,London,Routledge,,,,,,,2004,TRUE
Philip,Hardie,,The Epic Successors of Virgil: A Study in the Dynamics of a Tradition,,,1993,English,"Cambridge, UK",Cambridge University Press,,,,,,,1993,TRUE
Philip,Hardie,,"Lucretian Receptions: History, the Sublime, Knowledge",,,2009,English,"Cambridge, UK",Cambridge University Press,,,,,,,2009,TRUE
Lorna,Hardwick,Convergence and Divergence in Reading Homer,Homer: Readings and Images,C.,Emlyn-Jones,1992,English,London,Duckworth,227,248,,,,,1992,FALSE
Lorna,Hardwick,Convergence and Divergence in Reading Homer,Homer: Readings and Images,L.,Hardwick,1992,English,London,Duckworth,227,248,,,,,1992,FALSE
Lorna,Hardwick,Convergence and Divergence in Reading Homer,Homer: Readings and Images,J.,Purkis,1992,English,London,Duckworth,227,248,,,,,1992,FALSE
Lorna,Hardwick,,Reception Studies,,,2003,English,"Oxford, UK",Oxford University Press,,,,,,,2003,TRUE
,,,A Companion to Classical Receptions,Lorna,Hardwick,2008,English,"Malden, MA",Wiley-Blackwell,,,,,,,2008,TRUE
,,,A Companion to Classical Receptions,Christopher,Stray,2008,English,"Malden, MA",Wiley-Blackwell,,,,,,,2008,TRUE
Terry,Harpold,Verne’s Cartographies,Science Fiction Studies 32.1.95,,,2005,English,,,18,42,,,,,2005,FALSE
S.,Harris,"The Return of the Krell Machine: Nanotechnology, the Singularity, and the Empty Planet Syndrome",Skeptic,,,2001,English,,,,,,,,,2001,FALSE
Trevor,Harris,Measurement and Mystery in Verne,Jules Verne: Narratives of Modernity,E. J.,Smyth,2000,English,"Liverpool, UK",Liverpool University Press,109,121,,,,,2000,FALSE
Niall,Harrison,Alice in Sunderland,Torque Control,,,2008,English,,,,,,,,,2008,FALSE
Juliette,Harrisson,Les combats de gladiateurs dans la fiction speculative,"L’Antiquité dans l’imaginaire contemporain: Fantasy, science-fiction, fantastique",Mélanie,Bost-Fiévet,2014,French,Paris,Classiques Garnier,321,338,,,,,2014,TRUE
Juliette,Harrisson,Les combats de gladiateurs dans la fiction speculative,"L’Antiquité dans l’imaginaire contemporain: Fantasy, science-fiction, fantastique",Sandra,Provini,2014,French,Paris,Classiques Garnier,321,338,,,,,2014,TRUE
Gary,Herbert,The Hegelian ‘Bad Infinite’ in Walter Miller’s A Canticle for Leibowitz,Extrapolation 31,,,1990,English,,,160,169,,,,,1990,FALSE
George L.,Hersey,,Falling in Love with Statues: Artificial Humans from Pygmalion to the Present,,,2009,English,Chicago,University of Chicago Press,,,,,,,2009,TRUE
Jonathan,Hickman,Frank Herbert’s Dune and Beyond,Jinxworld Forums,,,2007,English,,,,,,,,,2007,FALSE
Gilbert,Highet,,The Classical Tradition: Greek and Roman Influences on Western Literature,,,1949,English,"Oxford, UK",Oxford University Press,,,,,,,1949,TRUE
Russell,Hillier,SF Intertextuality: Hebrew Runes Among the Ruins in A Canticle for Leibowitz,Science Fiction Studies 31.1,,,2004,English,,,169,173,,,,,2004,FALSE
Richard,Hingley,,"Globalizing Roman Culture: Unity, Diversity, and Empire",,,2005,English,London,Routledge,,,,,,,2005,TRUE
Carrie,Hintz,Introduction,Utopian and Dystopian Writing for Children and Young Adults,Elaine,Ostry,2003,English,New York,Routledge,1,20,,,,,2003,FALSE
Elaine,Ostry,Introduction,Utopian and Dystopian Writing for Children and Young Adults,Carrie,Hintz,2003,English,New York,Routledge,1,20,,,,,2003,FALSE
Dan,Hofstadter,,The Earth Moves: Galileo and the Roman Inquisition,,,2009,English,New York,W. W. Norton,,,,,,,2009,TRUE
Veronica,Hollinger,Contemporary Trends in Science Fiction Criticism,Science Fiction Studies 26.2,,,1999,English,,,232,262,,,,,1999,FALSE
Philip,Holt,H. G. Wells and the Ring of Gyges,Science Fiction Studies 19.2,,,1992,English,,,236,247,,,,,1992,FALSE
Erling B.,Holtsmark,The Katabasis Theme in Modern Cinema,Classics and Cinema,M. M.,Winkler,1991,English,"Lewisburg, PA",Bucknell University Press,60,80,,,,,1991,FALSE
David,Hopkins,,Conversing with Antiquity,,,2010,English,"Oxford, UK",Oxford University Press,,,,,,,2010,TRUE
John W.,Humphrey,,Greek and Roman Technology: A Sourcebook,,,1998,English,London,Routledge,,,,,,,1998,TRUE
John P.,Oleson,,Greek and Roman Technology: A Sourcebook,,,1998,English,London,Routledge,,,,,,,1998,TRUE
Andrew N.,Sherwood,,Greek and Roman Technology: A Sourcebook,,,1998,English,London,Routledge,,,,,,,1998,TRUE
John,Huntingdon,,The Logic of Fantasy: H. G. Wells and Science Fiction,,,1982,English,New York,Columbia,,,,,,,1982,TRUE
,,,Victorian Women Writers and the Classics: The Feminine of Homer,Isobel,Hurst,2006,English,"Oxford, UK",Oxford University Press,,,,,,,2006,TRUE
Rachel,Jacoff,Virgil in Dante,Farrell and Putnam,,,2010,English,,,147,157,,,,,2010,FALSE
Edward,James,Utopias and Anti-Utopias,The Cambridge Companion to Science Fiction,E.,James,2003,English,"Cambridge, UK",Cambridge University Press,219,229,,,,,2003,FALSE
Edward,James,Utopias and Anti-Utopias,The Cambridge Companion to Science Fiction,F.,Mendlesohn,2003,English,"Cambridge, UK",Cambridge University Press,219,229,,,,,2003,FALSE
Louis,James,Frankenstein’s Monster in Two Traditions,"Frankenstein, Creation, and Monstrosity",Stephen,Bann,1994,English,London,Reaktion Books,77,94,,,,,1994,FALSE
Paula,James,"Crossing Classical Thresholds: Gods, Monsters, and Hell Dimensions in the Whedon Universe",Classics for All: Reworking Antiquity in Mass Culture,D.,Lowe,2009,English,"Cambridge, UK",Cambridge Scholars Publishing,237,260,,,,,2009,FALSE
Paula,James,"Crossing Classical Thresholds: Gods, Monsters, and Hell Dimensions in the Whedon Universe",Classics for All: Reworking Antiquity in Mass Culture,K.,Shahabudin,2009,English,"Cambridge, UK",Cambridge Scholars Publishing,237,260,,,,,2009,FALSE
Frederic,Jameson,,Postmodernism: The Cultural Logic of Late Capitalism,,,1990,English,"Durham, NC",Duke University Press,,,,,,,1990,TRUE
A. W.,Janney,Oedipus E-mails His Mom: Computer-Mediated Romance Develops as a Science Fiction Sub-Genre,Extrapolation 41.2,,,2000,English,,,160,174,,,,,2000,FALSE
John,Jolly,The Bellerophon Myth and Forbidden Planet,Extrapolation 27.1,,,1986,English,,,84,89,,,,,1986,FALSE
Gweneth,Jones,The Icons of Science Fiction,The Cambridge Companion to Science Fiction,E.,James,2003,English,"Cambridge, UK",Cambridge University Press,230,240,,,,,2003,FALSE
Gweneth,Jones,The Icons of Science Fiction,The Cambridge Companion to Science Fiction,F.,Mendlesohn,2003,English,"Cambridge, UK",Cambridge University Press,230,240,,,,,2003,FALSE
Sandra R.,Joshel,Introduction,Imperial Projections: Ancient Rome in Modern Popular Culture,S. R.,Joshel,2001,English,"Baltimore, MD and London",Johns Hopkins University Press,1,22,,,,,2001,TRUE
Margaret ,Malamud,Introduction,Imperial Projections: Ancient Rome in Modern Popular Culture,M.,Malamud,2001,English,"Baltimore, MD and London",Johns Hopkins University Press,1,22,,,,,2001,TRUE
Maria,Wyke,Introduction,Imperial Projections: Ancient Rome in Modern Popular Culture,D.T.,McGuire Jr.,2001,English,"Baltimore, MD and London",Johns Hopkins University Press,1,22,,,,,2001,TRUE
Lorna,Jowett,"Mad, Bad, and Dangerous to Know? Negotiating Stereotypes of Science",Cylons in America: Critical Studies in Battlestar Galactica,T.,Potter,2008,English,New York and London,Continuum International Publishing Group,64,75,,,,,2008,FALSE
Lorna,Jowett,"Mad, Bad, and Dangerous to Know? Negotiating Stereotypes of Science",Cylons in America: Critical Studies in Battlestar Galactica,C. W.,Marshall,2008,English,New York and London,Continuum International Publishing Group,64,75,,,,,2008,FALSE
Carl,Jung,,Flying Saucers: A Modern Myth of Things Seen in the Skies,,,1959,English,London,,,,,,,,1959,TRUE
Janet,Kafka,Why Science Fiction?,The English Journal 64.5,,,1975,English,,,46,53,,,,,1975,FALSE
Jari,Kakela,Asimov’s Foundation Trilogy: From the Fall of Rome to the Rise of Cowboy Heroes,Extrapolation 49.3,,,2008,English,,,432,449,,,,,2008,FALSE
,,,A Companion to the Classical Tradition,Craig,Kallendorf,2007,English,"Malden, MA",Blackwell,,,,,,,2007,TRUE
